pano,Constituency,YG_Con_Pct,YG_Lab_Pct,YG_LD_Pct,YG_SNP_Pct,YG_PC_Pct,YG_Grn_Pct,YG_UKIP_Pct,YG_Other_Pct,AC_Con_Pct,AC_Lab_Pct,AC_LD_Pct,AC_SNP_Pct,AC_PC_Pct,AC_Grn_Pct,AC_UKIP_Pct,AC_Other_Pct,AC_Con_Pr,AC_Lab_Pr,AC_LD_Pr,AC_SNP_Pr,AC_PC_Pr,AC_Grn_Pr,AC_UKIP_Pr,AC_Other_Pr,H_Con_Pct,H_Lab_Pct,H_LD_Pct,H_SNP_Pct,H_PC_Pct,H_Grn_Pct,H_UKIP_Pct,H_Other_Pct,H_Con_Pr,H_Lab_Pr,H_LD_Pr,H_SNP_Pr,H_PC_Pr,H_Grn_Pr,H_UKIP_Pr,H_Other_Pr,BBC_Con_Pct,BBC_Lab_Pct,BBC_LD_Pct,BBC_SNP_Pct,BBC_PC_Pct,BBC_Grn_Pct,BBC_UKIP_Pct,BBC_Other_Pct,BBC_Con_Pr,BBC_Lab_Pr,BBC_LD_Pr,BBC_SNP_Pr,BBC_PC_Pr,BBC_Grn_Pr,BBC_UKIP_Pr,BBC_Other_Pr,BBC_Brexit,OC_Con_Pr,OC_Lab_Pr,OC_LD_Pr,OC_SNP_Pr,OC_PC_Pr,OC_Grn_Pr,OC_UKIP_Pr,OC_Other_Pr,OC_Con_Odd,OC_Lab_Odd,OC_LD_Odd,OC_SNP_Odd,OC_PC_Odd,OC_Grn_Odd,OC_UKIP_Odd,OC_Other_Odd
596,Wansbeck,31.3,56,4.7,0,0,2.1,5.9,0,30,53,6,,,,8,3,2,98,0,0,0,0,0,0,29,49,6,0,0,1,15,0,0,100,0,0,0,0,0,0,27,63,6,0,0,2,3,0,0,100,0,0,0,0,0,0,56.2,7,93,,,,,,,10,0.083333336,,,,,,
597,Wantage,51.4,24.8,17.2,0,0,2.5,4.1,0,53,21,19,,,,5,3,99,1,0,0,0,0,0,0,56,20,13,0,0,2,8,0,100,0,0,0,0,0,0,0,57,28,13,0,0,0,2,0,100,0,0,0,0,0,0,0,46.4,100,,,,,,,,,,,,,,,
598,Warley,28.6,59.7,2.9,0,0,2.2,6.6,0,30,57,3,,,,6,3,1,99,0,0,0,0,0,0,30,53,3,0,0,1,13,0,0,100,0,0,0,0,0,0,24,71,2,0,0,2,1,0,0,100,0,0,0,0,0,0,61.8,,100,,,,,,,,,,,,,,
599,Warrington North,33.7,54.7,3.5,0,0,2.3,5.8,0,38,47,6,,,,7,2,22,78,0,0,0,0,0,0,36,46,4,0,0,1,13,0,6,94,0,0,0,0,0,0,35,60,3,0,0,1,2,0,0,100,0,0,0,0,0,0,58.6,20,80,,,,,,,4,0.25,,,,,,
600,Warrington South,41,51.4,5.2,0,0,0,0,2.4,48,43,6,,,,,2,60,40,0,0,0,0,0,0,50,39,9,0,0,0,0,1,96,4,0,0,0,0,0,0,44,51,4,0,0,0,0,0,10,90,0,0,0,0,0,0,50.6,90,10,,,,,,,0.125,7,,,,,,
601,Warwick and Leamington,42.9,43.4,5.9,0,0,3.6,4.1,0,48,38,9,,,,3,2,77,23,0,0,0,0,0,0,47,37,6,0,0,3,8,0,91,9,0,0,0,0,0,0,42,46,8,0,0,2,3,0,31,69,0,0,0,0,0,0,41.1,100,0,,,,,,,,,,,,,,
602,North Warwickshire,54.2,40.1,3.5,0,0,2.2,0,0,57,36,4,,,,,2,95,5,0,0,0,0,0,0,55,39,4,0,0,2,0,0,99,1,0,0,0,0,0,0,52,46,2,0,0,0,0,0,83,17,0,0,0,0,0,0,67.8,96,4,,,,,,,0.050000001,12,,,,,,
603,Washington and Sunderland West,29.3,56.6,3.2,0,0,2.5,8.3,0,30,56,4,,,,7,3,2,98,0,0,0,0,0,0,28,53,4,0,0,1,15,0,0,100,0,0,0,0,0,0,24,69,2,0,0,1,4,0,0,100,0,0,0,0,0,0,61.9,4,96,,,,,,,9,0.050000001,,,,,,
604,Watford,45.1,36.5,12.3,0,0,1.8,4.3,0,48,27,18,,,,4,2,95,5,0,0,0,0,0,0,46,26,18,0,0,1,8,0,100,0,0,0,0,0,0,0,41,37,18,0,0,0,4,0,75,25,0,0,0,0,0,0,51.2,99,1,,,,,,,0.024390243,20,,,,,,
605,Waveney,47.8,39.7,3.6,0,0,2.2,5.2,1.4,50,36,5,,,,7,2,85,15,0,0,0,0,0,0,45,36,3,0,0,1,14,0,92,8,0,0,0,0,0,0,48,45,2,0,0,2,4,0,66,34,0,0,0,0,0,0,63.2,95,5,,,,,,,0.0625,10,,,,,,
606,Wealden,56.7,21.3,13.7,0,0,2.4,5.9,0,61,19,10,,,,7,4,100,0,0,0,0,0,0,0,60,17,10,0,0,2,11,0,100,0,0,0,0,0,0,0,66,23,10,0,0,0,2,0,100,0,0,0,0,0,0,0,52.5,100,,,,,,,,,,,,,,,
607,Weaver Vale,45.9,46.4,6,0,0,1.7,0,0,47,46,4,,,,,2,52,48,0,0,0,0,0,0,51,41,7,0,0,2,0,0,93,7,0,0,0,0,0,0,44,54,2,0,0,1,0,0,1,99,0,0,0,0,0,0,50.2,86,14,,,,,,,0.166666672,4.5,,,,,,
608,Wellingborough,51.1,35,4.1,0,0,3.1,6.6,0,59,27,5,,,,7,3,100,0,0,0,0,0,0,0,56,23,4,0,0,1,15,0,100,0,0,0,0,0,0,0,61,29,3,0,0,2,4,0,100,0,0,0,0,0,0,0,62.9,100,,,,,,,,,,,,,,,
609,Wells,49.4,15.2,33.9,0,0,0,0,1.5,50,22,25,,,,,3,98,1,1,0,0,0,0,0,51,14,32,0,0,0,0,1,99,0,1,0,0,0,0,0,54,16,31,0,0,0,0,0,100,0,0,0,0,0,0,0,53.5,83,,17,,,,,,0.200000003,,3.5,,,,,
610,Welwyn Hatfield,47.4,39.7,5.7,0,0,1.6,4.2,1.4,54,30,7,,,,6,3,98,2,0,0,0,0,0,0,53,27,7,0,0,2,11,1,100,0,0,0,0,0,0,0,50,40,5,0,0,2,2,1,99,1,0,0,0,0,0,0,52.5,100,,,,,,,,,,,,,,,
611,Wentworth and Dearne,34.4,62.5,3.2,0,0,0,0,0,38,57,5,,,,,,6,94,0,0,0,0,0,0,31,61,5,0,0,0,0,0,0,100,0,0,0,0,0,0,20,78,2,0,0,0,0,0,0,100,0,0,0,0,0,0,70.7,,100,,,,,,,,,,,,,,
612,West Bromwich East,42.3,50.2,2.6,0,0,2.3,0,2.6,42,52,3,,,,,2,22,78,0,0,0,0,0,0,43,51,4,0,0,2,0,0,15,85,0,0,0,0,0,0,32,66,2,0,0,0,0,0,0,100,0,0,0,0,0,0,67.6,22,78,,,,,,,3.333333254,0.277777791,,,,,,
613,West Bromwich West,33.3,51.9,2.2,0,0,2,10.5,0,37,48,3,,,,10,2,20,80,0,0,0,0,0,0,33,44,4,0,0,1,19,0,5,95,0,0,0,0,0,0,30,59,2,0,0,0,10,0,0,100,0,0,0,0,0,0,69.1,22,78,,,,,,,3.5,0.277777791,,,,,,
614,West Ham,19.4,68.1,4.4,0,0,3.4,3.8,1,22,67,4,,,,4,3,0,100,0,0,0,0,0,0,23,63,6,0,0,2,7,1,0,100,0,0,0,0,0,0,8,87,2,0,0,0,2,1,0,100,0,0,0,0,0,0,47.4,,100,,,,,,,,,,,,,,
615,Westminster North,33.9,56.9,5.4,0,0,2.3,0,1.5,40,51,7,,,,,2,16,84,0,0,0,0,0,0,47,43,7,0,0,2,0,1,73,27,0,0,0,0,0,0,34,58,6,0,0,2,0,0,0,100,0,0,0,0,0,0,33,43,57,,,,,,,1.200000048,0.727272749,,,,,,
616,Westmorland and Lonsdale,36.6,16.8,44.7,0,0,0,0,1.9,37,17,43,,,,,3,38,0,62,0,0,0,0,0,44,11,43,0,0,0,0,0,50,0,50,0,0,0,0,0,34,11,55,0,0,0,0,0,0,0,100,0,0,0,0,0,47.5,23,,77,,,,,,3,,0.25,,,,,
617,Weston-Super-Mare,50.2,31,9.6,0,0,3.5,5.8,0,56,24,10,,,,6,3,100,0,0,0,0,0,0,0,54,21,10,0,0,2,13,0,100,0,0,0,0,0,0,0,56,27,11,0,0,3,3,0,100,0,0,0,0,0,0,0,56.7,99,,1,,,,,,0.024390243,,16,,,,,
618,Wigan,30.9,56.2,3,0,0,2.7,7.3,0,29,55,4,,,,8,3,1,99,0,0,0,0,0,0,28,53,3,0,0,1,15,0,0,100,0,0,0,0,0,0,26,66,2,0,0,1,4,0,0,100,0,0,0,0,0,0,62.7,4,96,,,,,,,8,0.050000001,,,,,,
619,North Wiltshire,53.8,16.2,20.3,0,0,3.1,3.8,2.8,59,20,14,,,,4,3,100,0,0,0,0,0,0,0,57,16,15,0,0,2,9,1,100,0,0,0,0,0,0,0,60,19,16,0,0,3,1,1,100,0,0,0,0,0,0,0,50.4,100,,,,,,,,,,,,,,,
620,South West Wiltshire,57.7,26.6,10.7,0,0,2.6,0,2.3,63,23,10,,,,,3,100,0,0,0,0,0,0,0,65,19,11,0,0,5,0,0,100,0,0,0,0,0,0,0,62,27,12,0,0,0,0,0,100,0,0,0,0,0,0,0,57.7,100,,,,,,,,,,,,,,,
621,Wimbledon,41.9,36,16.8,0,0,2.9,2.4,0,49,28,18,,,,2,2,95,5,0,0,0,0,0,0,54,27,14,0,0,1,4,0,100,0,0,0,0,0,0,0,47,36,16,0,0,2,0,0,99,1,0,0,0,0,0,0,29.4,100,,,,,,,,,,,,,,,
622,Winchester,43.1,14.7,36.6,0,0,2,2.2,1.3,51,19,24,,,,3,3,99,0,1,0,0,0,0,0,56,14,24,0,0,1,4,0,100,0,0,0,0,0,0,0,51,15,28,0,0,3,2,0,100,0,0,0,0,0,0,0,39.7,95,,5,,,,,,0.0625,,8,,,,,
623,Windsor,55.3,26.6,16.1,0,0,2,0,0,66,21,11,,,,,3,100,0,0,0,0,0,0,0,69,18,11,0,0,2,0,0,100,0,0,0,0,0,0,0,63,24,12,0,0,2,0,0,100,0,0,0,0,0,0,0,46.1,100,,,,,,,,,,,,,,,
624,Wirral South,43.1,51.2,3.8,0,0,2,0,0,43,49,6,,,,,2,32,68,0,0,0,0,0,0,47,46,6,0,0,2,0,0,60,40,0,0,0,0,0,0,33,65,2,0,0,0,0,0,0,100,0,0,0,0,0,0,46.5,35,65,,,,,,,2,0.611111104,,,,,,
625,Wirral West,44.9,50.3,3.8,0,0,1.1,0,0,46,45,7,,,,,1,51,49,0,0,0,0,0,0,52,41,6,0,0,1,0,0,93,7,0,0,0,0,0,0,39,59,2,0,0,0,0,0,0,100,0,0,0,0,0,0,44.7,74,26,,,,,,,0.363636374,3,,,,,,
626,Witham,59.5,27.2,9.4,0,0,3.9,0,0,65,25,7,,,,,3,100,0,0,0,0,0,0,0,70,21,6,0,0,3,0,0,100,0,0,0,0,0,0,0,68,24,5,0,0,2,0,0,100,0,0,0,0,0,0,0,60.8,100,,,,,,,,,,,,,,,
627,Witney,57.7,19.4,16,0,0,2.8,4.1,0,59,22,12,,,,3,4,100,0,0,0,0,0,0,0,63,20,9,0,0,1,6,0,100,0,0,0,0,0,0,0,61,29,6,0,0,0,4,0,100,0,0,0,0,0,0,0,46.3,100,,,,,,,,,,,,,,,
628,Woking,51.5,22.6,18.6,0,0,2.3,3.5,1.6,57,21,14,,,,4,3,100,0,0,0,0,0,0,0,58,20,12,0,0,1,7,1,100,0,0,0,0,0,0,0,55,26,16,0,0,2,0,1,100,0,0,0,0,0,0,0,44.1,100,,,,,,,,,,,,,,,
629,Wokingham,54.7,25.3,18,0,0,2,0,0,60,21,16,,,,,3,100,0,0,0,0,0,0,0,64,19,15,0,0,2,0,0,100,0,0,0,0,0,0,0,56,24,18,0,0,2,0,0,100,0,0,0,0,0,0,0,42.5,100,,,,,,,,,,,,,,,
630,Wolverhampton North East,37,48.8,2.9,0,0,2.3,9.1,0,41,46,3,,,,8,2,37,63,0,0,0,0,0,0,38,43,4,0,0,1,15,0,19,81,0,0,0,0,0,0,37,57,2,0,0,0,4,0,0,100,0,0,0,0,0,0,67.7,41,59,,,,,,,1.5,0.722222209,,,,,,
631,Wolverhampton South East,33.2,53.2,1.8,0,0,2,9.9,0,33,53,3,,,,10,2,4,96,0,0,0,0,0,0,32,48,4,0,0,0,15,0,1,99,0,0,0,0,0,0,28,66,2,0,0,0,5,0,0,100,0,0,0,0,0,0,68.1,2,98,,,,,,,12,0.030303031,,,,,,
632,Wolverhampton South West,39.5,49.4,3.2,0,0,2.1,4.1,1.6,45,44,4,,,,4,2,51,49,0,0,0,0,0,0,45,42,3,0,0,1,9,0,63,37,0,0,0,0,0,0,42,55,2,0,0,1,0,0,0,100,0,0,0,0,0,0,54.4,77,23,,,,,,,0.285714298,3,,,,,,
633,Worcester,44.2,40.5,5.4,0,0,2.5,4.8,2.5,50,37,5,,,,5,3,82,18,0,0,0,0,0,0,48,35,4,0,0,2,10,1,97,3,0,0,0,0,0,0,44,49,2,0,0,2,2,0,19,81,0,0,0,0,0,0,53.7,100,,,,,,,,,,,,,,,
634,Mid Worcestershire,56.1,26.6,7.4,0,0,3.1,6.9,0,61,23,7,,,,7,2,100,0,0,0,0,0,0,0,61,19,6,0,0,1,13,0,100,0,0,0,0,0,0,0,62,27,7,0,0,2,2,0,100,0,0,0,0,0,0,0,58.9,100,,,,,,,,,,,,,,,
635,West Worcestershire,57.4,23.1,11,0,0,2.7,5.7,0,60,20,11,,,,5,4,100,0,0,0,0,0,0,0,61,18,8,0,0,2,10,0,100,0,0,0,0,0,0,0,61,25,10,0,0,0,4,0,100,0,0,0,0,0,0,0,52.6,99,,1,,,,,,0.024390243,,18,,,,,
636,Workington,37,52,3.2,0,0,0,5.7,2.1,39,45,6,,,,7,3,37,63,0,0,0,0,0,0,37,42,5,0,0,0,15,1,17,83,0,0,0,0,0,0,38,54,4,0,0,0,4,0,0,100,0,0,0,0,0,0,60.3,45,55,,,,,,,1.25,0.833333313,,,,,,
637,Worsley and Eccles South,43.1,51.7,3.2,0,0,2,0,0,42,50,4,,,,,3,26,74,0,0,0,0,0,0,44,48,4,0,0,3,0,0,25,75,0,0,0,0,0,0,39,58,2,0,0,1,0,0,0,100,0,0,0,0,0,0,59.8,47,53,,,,,,,1.100000024,0.833333313,,,,,,
638,East Worthing and Shoreham,49.7,31.2,7.8,0,0,2.2,6.2,2.9,55,25,9,,,,7,4,99,1,0,0,0,0,0,0,53,23,8,0,0,2,13,2,100,0,0,0,0,0,0,0,60,29,6,0,0,0,2,2,100,0,0,0,0,0,0,0,53.7,100,,,,,,,,,,,,,,,
639,Worthing West,56.3,27.5,6.6,0,0,3.5,6,0,59,21,10,,,,7,4,100,0,0,0,0,0,0,0,55,20,9,0,0,2,13,0,100,0,0,0,0,0,0,0,58,29,9,0,0,0,3,0,100,0,0,0,0,0,0,0,56.1,100,,,,,,,,,,,,,,,
640,The Wrekin,48.2,36.8,4.1,0,0,2.8,6.1,2.1,54,32,6,,,,6,2,97,3,0,0,0,0,0,0,52,28,5,0,0,1,13,0,100,0,0,0,0,0,0,0,57,37,3,0,0,1,1,0,100,0,0,0,0,0,0,0,58.2,100,,,,,,,,,,,,,,,
641,Wrexham,40.3,51.2,2,0,6.4,0,0,0,44,44,5,,7,,,,48,52,0,0,0,0,0,0,39,48,6,0,6,0,0,0,10,90,0,0,0,0,0,0,50,38,5,0,8,0,0,0,99,1,0,0,0,0,0,0,57.3,62,38,,,,,,,0.571428597,1.5,,,,,,
642,Wycombe,43.7,32.1,16.7,0,0,2.7,4.7,0,54,29,10,,,,4,4,98,2,0,0,0,0,0,0,56,25,10,0,0,2,7,0,100,0,0,0,0,0,0,0,54,37,9,0,0,0,0,0,100,0,0,0,0,0,0,0,48,100,,,,,,,,,,,,,,,
643,Wyre and Preston North,59.6,32.9,5.3,0,0,2.1,0,0,60,32,6,,,,,3,99,1,0,0,0,0,0,0,64,27,7,0,0,2,0,0,100,0,0,0,0,0,0,0,55,39,4,0,0,2,0,0,100,0,0,0,0,0,0,0,54,100,,,,,,,,,,,,,,,
644,Wyre Forest,55.8,28.9,5,0,0,3,7.3,0,52,27,4,,,,7,9,98,2,0,0,0,0,0,0,62,24,3,0,0,0,11,0,100,0,0,0,0,0,0,0,62,32,2,0,0,1,3,0,100,0,0,0,0,0,0,0,63.1,100,,,,,,,,,,,,,,,
645,Wythenshawe and Sale East,32.6,53.2,4.8,0,0,2,5.1,2.3,30,54,6,,,,6,3,2,98,0,0,0,0,0,0,32,49,5,0,0,1,11,1,0,100,0,0,0,0,0,0,26,64,3,0,0,2,4,1,0,100,0,0,0,0,0,0,49.9,1,99,,,,,,,16,0.024390243,,,,,,
646,Yeovil,46.5,17.1,30.3,0,0,1.7,0,4.3,52,20,25,,,,,3,99,0,1,0,0,0,0,0,53,14,30,0,0,2,0,0,100,0,0,0,0,0,0,0,54,13,32,0,0,2,0,0,100,0,0,0,0,0,0,0,59.3,84,,16,,,,,,0.15384616,,4.5,,,,,
647,Ynys Mon,25.7,41.1,2.2,0,23.3,0,7.6,0,30,37,3,,25,,5,,24,62,0,0,14,0,0,0,32,30,3,0,23,0,12,0,66,27,0,0,7,0,0,0,28,33,1,0,31,0,7,0,13,55,0,0,32,0,0,0,50.9,10,35,,,55,,,,7,1.625,,,0.727272749,,,
648,York Central,30.7,63.2,6.1,0,0,0,0,0,34,58,7,,,,,,2,98,0,0,0,0,0,0,33,46,13,0,0,0,0,0,1,99,0,0,0,0,0,0,28,64,8,0,0,0,0,0,0,100,0,0,0,0,0,0,38.5,14,86,,,,,,,5.5,0.166666672,,,,,,
649,York Outer,49.2,32.4,16.2,0,0,2.1,0,0,52,32,12,,,,,3,96,4,0,0,0,0,0,0,56,29,11,0,0,3,0,0,100,0,0,0,0,0,0,0,49,37,11,0,0,3,0,0,99,1,0,0,0,0,0,0,44.9,99,,1,,,,,,0.024390243,,18,,,,,
650,East Yorkshire,50.4,32.5,6.1,0,0,2.9,6.9,1.3,59,24,7,,,,7,3,100,0,0,0,0,0,0,0,53,25,7,0,0,1,13,1,100,0,0,0,0,0,0,0,59,30,5,0,0,2,3,1,100,0,0,0,0,0,0,0,63.3,100,,,,,,,,,,,,,,,
